"Author","nPapers","Rate","Multidisciplinary","BiodivCons","FieldEcology","Ecology","Macroecology"
"gkAD9VYAAAAJ&hl",9,1.75,0,0.333333333333333,0.111111111111111,0.666666666666667,0.333333333333333
"EWjnYf4AAAAJ&hl",5,1.5,0.2,0,0.2,0.8,0.4
"sDh4uTYAAAAJ&hl",5,1.5,0,0,0.6,0.4,0
"9PnIKHYAAAAJ&hl",14,2.25,0,0.0714285714285714,0.142857142857143,0.5,0.0714285714285714
"nu47Ps4AAAAJ&hl",5,0.5,0,0,0.2,0.6,0
"r2p47SEAAAAJ&hl",19,4,0.210526315789474,0.0526315789473684,0,0.105263157894737,0.0526315789473684
"-TNZOKIAAAAJ&hl",8,1.33333333333333,0,0.25,0.5,0.5,0
"tdPkHFEAAAAJ&hl",17,5.5,0,0.235294117647059,0,0.882352941176471,0.352941176470588
"Wxm3q-gAAAAJ&hl",29,3.5,0.0689655172413793,0.137931034482759,0.448275862068966,0.448275862068966,0.137931034482759
"PZiBuYwAAAAJ&hl",4,1,0,0,0.75,0.75,0
"1CkxVtEAAAAJ&hl",3,1,0.333333333333333,0,0,0.333333333333333,0
"GXBsLloAAAAJ&hl",18,3,0,0,0,0.555555555555556,0
"AAIt_iUAAAAJ&hl",6,2,0,0,0.333333333333333,0.666666666666667,0
"DW112-EAAAAJ&hl",11,1.33333333333333,0.363636363636364,0,0.454545454545455,0.363636363636364,0
"mQ_fhckAAAAJ&hl",6,2,0,0,0,1,0
"ZTTGo1YAAAAJ&hl",15,2,0.0666666666666667,0,0.666666666666667,0.866666666666667,0
"a_5XCfAAAAAJ&hl",5,1,0.2,0,0.2,0.6,0
"qFxmlCwAAAAJ&hl",5,1,0.2,0,0.4,0.6,0
"2dpMEK4AAAAJ&hl",6,0.6,0,0,0,0.5,0
"zFrf8QkAAAAJ&hl",10,2,0.1,0.1,0.3,0.8,0.1
"Rz_ZNZwAAAAJ&hl",3,1,0,0,0,1,0
"4ykrokoAAAAJ&hl",7,1.25,0.142857142857143,0,0.142857142857143,0.857142857142857,0
"Nkgv64gAAAAJ&hl",8,1.5,0.125,0,0.25,0.75,0
"-VEeRocAAAAJ&hl",11,1,0.181818181818182,0,0.0909090909090909,0.727272727272727,0
"aLRaJsgAAAAJ&hl",12,4,0,0,0.666666666666667,0.333333333333333,0
"OY_3j_UAAAAJ&hl",4,2,0.5,0,0.25,0.25,0
"uSV22L4AAAAJ&hl",22,2,0.181818181818182,0.0909090909090909,0,0.818181818181818,0.0909090909090909
"ryNzl6QAAAAJ&hl",12,1.66666666666667,0.166666666666667,0,0.166666666666667,0.583333333333333,0
"DUQgBw4AAAAJ&hl",3,1,0,0,0,1,0.333333333333333
"kCystywAAAAJ&hl",6,1.33333333333333,0,0.166666666666667,0.333333333333333,0.833333333333333,0.166666666666667
"orD81JcAAAAJ&hl",12,2,0,0,0.666666666666667,1,0
"37cV9cEAAAAJ&hl",7,2,0,0,0.285714285714286,0.714285714285714,0
"Nin1E9QAAAAJ&hl",21,3,0.142857142857143,0.238095238095238,0.285714285714286,0.523809523809524,0.238095238095238
"REXPFAgAAAAJ&hl",4,1,0.25,0,0.25,0.5,0
"Fgz8_5IAAAAJ&hl",6,1.33333333333333,0,0.166666666666667,0.166666666666667,0.833333333333333,0
"NfMpyhcAAAAJ&hl",7,1,0.142857142857143,0,0.142857142857143,0.857142857142857,0
"ANdBOBoAAAAJ&hl",16,3,0.125,0,0.125,0.75,0
"HdIzhVYAAAAJ&hl",14,1.83333333333333,0.0714285714285714,0.0714285714285714,0.428571428571429,0.571428571428571,0.0714285714285714
"s0VTMnwAAAAJ&hl",4,2,0,0,0,0.75,0
"8yi21fwAAAAJ&hl",13,1.57142857142857,0,0.0769230769230769,0.153846153846154,0.692307692307692,0
"KRYuojoAAAAJ&hl",5,3,0.2,0,0,0.8,0
"YUwQ95oAAAAJ&hl",3,1,0,0,0.333333333333333,1,0
"-t9jRigAAAAJ&hl",5,1,0,0.2,0.2,0.4,0.2
"62aUPIkAAAAJ&hl",5,1,0,0.2,0.2,0.6,0.2
"YSX6G6YAAAAJ&hl",5,1.5,0,0.2,0.2,1,0
"1tFIvzIAAAAJ&hl",6,0.8,0,0,0,1,0
"dyEkUmgAAAAJ&hl",8,3,0.25,0,0.125,0.75,0
"Q8hjueMAAAAJ&hl",9,1,0.111111111111111,0.333333333333333,0,0.888888888888889,0.111111111111111
"SbRSEvQAAAAJ&hl",6,1,0.166666666666667,0,0.166666666666667,0.666666666666667,0
"vtRygXoAAAAJ&hl",18,2.14285714285714,0.277777777777778,0,0.166666666666667,0.611111111111111,0
"FBiMHtwAAAAJ&hl",24,4,0.0833333333333333,0.416666666666667,0.0833333333333333,0.833333333333333,0.416666666666667
"tfOXgGAAAAAJ&hl",4,1,0,0.25,0,1,0
"gtqsylUAAAAJ&hl",6,1.5,0,0,0,0.333333333333333,0
"ubcCOhcAAAAJ&hl",6,1,0,0,0.333333333333333,0.5,0
"2Jeq_cwAAAAJ&hl",8,1.66666666666667,0.25,0.125,0,0.625,0.125
"z0ET8yMAAAAJ&hl",5,2,0,0,0.6,0.4,0
"TbVSx3IAAAAJ&hl",20,4,0,0,0.2,0.6,0
"mtZ0FVcAAAAJ&hl",6,2,0,0,0.5,1,0
"JpgTD_QAAAAJ&hl",4,1,0,0,0.75,0.25,0
"0emKTCUAAAAJ&hl",9,2,0,0,0.222222222222222,0.777777777777778,0
"jotqyMQAAAAJ&hl",7,1.25,0,0,0,0.857142857142857,0
"D56-E4QAAAAJ&hl",3,1,0,0,0,1,0
"vdyZ6NQAAAAJ&hl",6,2,0.166666666666667,0,0.166666666666667,0.666666666666667,0
"PcNuhBEAAAAJ&hl",4,1,0,0,0.25,0.75,0
"jgoyuVkAAAAJ&hl",6,1.5,0,0,0.666666666666667,0.5,0
"5ID7YC4AAAAJ&hl",8,1.33333333333333,0.25,0,0.25,0.375,0
"zfXGk1IAAAAJ&hl",4,2,0,0,0.25,1,0
"1QBm_PEAAAAJ&hl",9,1,0,0,0.333333333333333,0.666666666666667,0
"zREdzvAAAAAJ&hl",14,2,0.285714285714286,0.142857142857143,0.285714285714286,0.714285714285714,0.142857142857143
"QpM7FjoAAAAJ&hl",6,1,0,0,0.666666666666667,0.666666666666667,0
"6KeuwQQAAAAJ&hl",3,1,0,0,0,1,0
"VTc5HyIAAAAJ&hl",5,0.666666666666667,0,0,0.6,0.4,0
"1zRVNHIAAAAJ&hl",4,0.666666666666667,0,0,0.75,0.75,0
"c94x1C0AAAAJ&hl",4,1,0,0,0.25,0.75,0
"tSzyp6QAAAAJ&hl",11,1.5,0.181818181818182,0,0.545454545454545,0.0909090909090909,0
"JcdsVC4AAAAJ&hl",4,1,0.25,0.25,0.25,0.5,0
"FRCbwz8AAAAJ&hl",3,1,0,0,0,0.333333333333333,0
"uYhmlkQAAAAJ&hl",5,1,0.2,0,0,0.2,0
"DhrCDz8AAAAJ&hl",6,2,0.5,0.166666666666667,0,0.5,0
"GjBt5tgAAAAJ&hl",3,1,0,0,0,0.666666666666667,0
"lssPKyUAAAAJ&hl",5,1,0.4,0,0.4,0.2,0
"177bOfMAAAAJ&hl",6,0.75,0.166666666666667,0,0.166666666666667,0.833333333333333,0
"zDT1WUEAAAAJ&hl",10,1.4,0,0,0.7,0.1,0
"3aM3F7AAAAAJ&hl",5,1,0,0,0.4,0.8,0
"AoDWQaIAAAAJ&hl",5,1,0,0,0.6,0.8,0
"0ejpwZ8AAAAJ&hl",12,2,0.166666666666667,0,0.333333333333333,0.166666666666667,0
"maQLzAEAAAAJ&hl",4,0.666666666666667,0.25,0,0.25,0.5,0
"pFwe1fgAAAAJ&hl",3,1,0,0,0.666666666666667,0.333333333333333,0
"YlgfnXUAAAAJ&hl",10,5,0.1,0,0.7,0.2,0.1
"L7o5FT8AAAAJ&hl",3,1,0,0,0.333333333333333,0.666666666666667,0
"_aPQ3ugAAAAJ&hl",5,1,0,0,0.8,0.6,0
"NaQbK98AAAAJ&hl",6,0.75,0,0,0,0.333333333333333,0
"aXUl4kEAAAAJ&hl",5,0.666666666666667,0.2,0,0,0.8,0
"WS8KO2vqopwC&hl",9,1.5,0.111111111111111,0.111111111111111,0.111111111111111,0.555555555555556,0.111111111111111
"ugQddL4AAAAJ&hl",10,2.33333333333333,0.2,0,0,0.5,0
"YTYHpe4AAAAJ&hl",5,0.75,0,0,0,1,0
"718rKi0AAAAJ&hl",6,2,0,0,0.166666666666667,0.333333333333333,0
"l0wbGX0AAAAJ&hl",15,2.33333333333333,0.2,0.2,0.266666666666667,0.733333333333333,0.2
"m5D-8m8AAAAJ&hl",3,1,0,0,0.666666666666667,0.666666666666667,0
"284smB8AAAAJ&hl",3,1,0,0,0,0.666666666666667,0
"weF6NqgAAAAJ&hl",3,1,0.333333333333333,0,0,0.666666666666667,0
"R3oue9oAAAAJ&hl",6,1.33333333333333,0,0,0.166666666666667,0.666666666666667,0
"2CUaGvYAAAAJ&hl",3,1,0,0,0.666666666666667,0.333333333333333,0
"lIWEg3YAAAAJ&hl",6,0.6,0.333333333333333,0.166666666666667,0.333333333333333,0.5,0
"ovS1G-MAAAAJ&hl",8,1,0.125,0,0.375,0.5,0
"x1CD3xQAAAAJ&hl",6,2,0.833333333333333,0,0,0.166666666666667,0
"1WCvDDoAAAAJ&hl",5,1,0,0,0,0.6,0
"hJ2jnxcAAAAJ&hl",13,1.4,0,0,0.923076923076923,0.0769230769230769,0
"NtRjylQAAAAJ&hl",4,0.666666666666667,0.25,0,0.5,0.25,0
"3y8AwdsAAAAJ&hl",15,1.33333333333333,0.0666666666666667,0.133333333333333,0.4,0.666666666666667,0
"cq1swasAAAAJ&hl",8,1.2,0.125,0.125,0,0.5,0
"0K3xhvoAAAAJ&hl",5,2,0.2,0,0.4,0.2,0
"fsQE5zkAAAAJ&hl",5,1.5,0,0,0,1,0
"0MxMCekAAAAJ&hl",3,1,0,0,0.666666666666667,1,0
"UPTgyVIAAAAJ&hl",14,2,0.142857142857143,0.0714285714285714,0.357142857142857,0.642857142857143,0.0714285714285714
"_75h1fAAAAAJ&hl",6,1.5,0,0,0.166666666666667,0.666666666666667,0.166666666666667
"dyLzXg0AAAAJ&hl",7,0.714285714285714,0,0,0.714285714285714,0.285714285714286,0
"nNoGtVQAAAAJ&hl",8,1.33333333333333,0.125,0,0.125,0.75,0
"RsHW0OsAAAAJ&hl",26,4.5,0.230769230769231,0,0.0769230769230769,0.230769230769231,0
"FkbVuScAAAAJ&hl",6,0.75,0,0,0.666666666666667,0.5,0
"hKVq8u9vdNIC&hl",5,2,0.6,0,0.2,0.2,0
"zfw7_-cAAAAJ&hl",8,2,0.375,0,0.125,0.5,0
"sq-uvqAAAAAJ&hl",5,1.5,0.6,0,0.2,0.2,0
"mkMNn8oAAAAJ&hl",10,1.4,0.1,0,0.4,0.5,0
"X7l7qn4AAAAJ&hl",10,4,0,0,0.3,0.1,0
"IUN0dlkAAAAJ&hl",3,1,0,0,1,0.333333333333333,0
"r4QpSPwAAAAJ&hl",4,0.666666666666667,0,0,0.5,0.25,0
"T78jvW0AAAAJ&hl",13,2,0.615384615384615,0,0.230769230769231,0.230769230769231,0.153846153846154
"FfVq_s4AAAAJ&hl",4,1,0,0.25,0,1,0
"5j05pLMAAAAJ&hl",12,1.14285714285714,0,0,0,0.416666666666667,0
"MGKxiRQAAAAJ&hl",6,1.5,0,0,0.666666666666667,0.5,0
"nTu-8Y8AAAAJ&hl",4,2,0,0.25,0.25,0.75,0.25
"Dnm1ir0AAAAJ&hl",4,1,0.5,0,0,0.5,0
"61MoHBAAAAAJ&hl",11,1.75,0.0909090909090909,0,0.181818181818182,0.545454545454545,0
"lPLeLo4AAAAJ&hl",6,1,0,0.166666666666667,0,0.833333333333333,0
"PhyaXzAAAAAJ&hl",8,2,0,0,0.5,0.5,0
"7Jowe28AAAAJ&hl",4,1,0.25,0,0,0.25,0
"BbsX7AkAAAAJ&hl",3,1,0,0,0,1,0
"hpWQgu4AAAAJ&hl",3,1,0,0,0.666666666666667,0.666666666666667,0
"k5ta_kAAAAAJ&hl",7,2.5,0,0,0,0.142857142857143,0
"c6VibSYAAAAJ&hl",19,2,0,0.210526315789474,0.263157894736842,0.473684210526316,0.210526315789474
"enWTtJkAAAAJ&hl",4,1,0,0,0.5,0.5,0
"HEbL6B4AAAAJ&hl",10,4,0,0,0.6,0.6,0
"Fu-n3LoAAAAJ&hl",8,1.33333333333333,0.5,0,0.25,0.5,0
"Ov6MMGkAAAAJ&hl",7,2,0.428571428571429,0,0.142857142857143,0.428571428571429,0
"rEHqu0cAAAAJ&hl",4,1,0,0.5,0.25,0.75,0.5
"UNPBhpgAAAAJ&hl",8,1.25,0,0,0.875,0.75,0
"1nb1vjoAAAAJ&hl",6,3,0,0,0.833333333333333,0,0
"H1bz2usAAAAJ&hl",6,0.571428571428571,0,0.333333333333333,0.666666666666667,0.5,0
"qSKnfV4AAAAJ&hl",7,1,0.714285714285714,0.285714285714286,0,0.142857142857143,0.142857142857143
"8X_bwqsAAAAJ&hl",6,1,0.166666666666667,0,0.5,0.666666666666667,0
"HR6UC0UAAAAJ&hl",3,1,0,0,0.666666666666667,0.666666666666667,0
"xPFcd6wAAAAJ&hl",9,1.5,0.111111111111111,0,0.666666666666667,0.555555555555556,0
"VljP534AAAAJ&hl",11,1.8,0.0909090909090909,0,0.909090909090909,0,0
"izaBJRMAAAAJ&hl",4,1,0,0,0.75,0.25,0
"OOCjNQ0AAAAJ&hl",6,1.5,0,0,1,0,0
"LRKWlboAAAAJ&hl",6,0.666666666666667,0.166666666666667,0,0.5,0.333333333333333,0
"gsOPFBgAAAAJ&hl",7,1.25,0,0,0.428571428571429,0.285714285714286,0
"09yZAiwAAAAJ&hl",9,2.5,0,0.111111111111111,0,0.222222222222222,0.111111111111111
"EJXYYwUAAAAJ&hl",7,3,0,0,0.714285714285714,0.571428571428571,0
"1XmKb4UAAAAJ&hl",14,3,0.142857142857143,0,0.714285714285714,0.285714285714286,0
"mTW51K4AAAAJ&hl",6,0.5,0.5,0,0.333333333333333,0,0
"L9oeLLcAAAAJ&hl",12,3,0.0833333333333333,0.0833333333333333,0.833333333333333,0,0
"frdi4qAAAAAJ&hl",11,3,0.181818181818182,0,0.181818181818182,0.363636363636364,0.181818181818182
"F3jLhMYAAAAJ&hl",8,4,0.25,0,0.25,0.25,0
"vRfQJ84AAAAJ&hl",4,1,0.25,0,0.25,0.25,0
"gMFgxkcAAAAJ&hl",3,1,0,0,0.666666666666667,0.333333333333333,0
"Q3ekwgkAAAAJ&hl",9,1.4,0,0,0.444444444444444,0.666666666666667,0.111111111111111
"y4WkeNsAAAAJ&hl",8,1.5,0,0,0.25,0,0
"VMXwuwUAAAAJ&hl",12,2,0.166666666666667,0,0.333333333333333,0.25,0
"bpsT37gAAAAJ&hl",6,2,0.166666666666667,0.333333333333333,0,0.333333333333333,0.333333333333333
"jXFjfOAAAAAJ&hl",8,1,0.375,0.375,0.125,0.375,0.25
"A8gjpBAAAAAJ&hl",7,1,0,0,0,0,0
"LCF2niAAAAAJ&hl",11,2.66666666666667,0.181818181818182,0.0909090909090909,0.363636363636364,0.545454545454545,0.0909090909090909
"RoZMO1wAAAAJ&hl",7,3,0,0,0,0,0
"enBCSFgAAAAJ&hl",7,1.66666666666667,0,0.142857142857143,0.142857142857143,0,0
"7RplZ6gAAAAJ&hl",4,1,0,0.25,0.5,0.75,0.25
"FpUUmkwAAAAJ&hl",9,1,0,0.222222222222222,0.111111111111111,0.333333333333333,0.222222222222222
"-Dji9-UAAAAJ&hl",4,2,0,0.25,0,0.25,0.25
"u07oeWEAAAAJ&hl",7,2,0.142857142857143,0.285714285714286,0,0.571428571428571,0
"Do0ijbEAAAAJ&hl",4,1,0.5,0,0,0,0
"o6YqbZgAAAAJ&hl",3,1,0,0,0.666666666666667,0,0
"hQ4NdOYAAAAJ&hl",4,1,0.25,0.5,0,0.5,0.5
"MgRngEQAAAAJ&hl",3,1,0,0,1,0,0
"lo-oG3EAAAAJ&hl",9,1.25,0.111111111111111,0,0.333333333333333,0.444444444444444,0
"2H2jIbsAAAAJ&hl",6,0.666666666666667,0.166666666666667,0,0,0.166666666666667,0
"MLJkoKkAAAAJ&hl",3,1,0,0,0.333333333333333,0,0
"rlqZpcQAAAAJ&hl",12,1.6,0,0.0833333333333333,0.916666666666667,0.25,0.0833333333333333
"k3ufKZUAAAAJ&hl",10,5,0.1,0.4,0.5,0.6,0.1
"pgzIvAcAAAAJ&hl",5,2,0,0,0.2,0.2,0
"aO1nX1cAAAAJ&hl",25,4.2,0.12,0,0.6,0.44,0.04
"eKE3OxkAAAAJ&hl",6,0.571428571428571,0.166666666666667,0.666666666666667,0.166666666666667,0.666666666666667,0.666666666666667
"WMZAU0AAAAAJ&hl",4,1,0,0,0.75,0.5,0
"dRVy3cgAAAAJ&hl",11,1,0,0,0.181818181818182,0.636363636363636,0.181818181818182
"zS8EXIQAAAAJ&hl",10,1.66666666666667,0.2,0.3,0,0.7,0.1
"cw1sczsAAAAJ&hl",6,0.5,0,0,0,0.666666666666667,0
"0qbsDuQAAAAJ&hl",8,1.25,0,0,0.25,0.625,0.25
"zlg1L_AAAAAJ&hl",6,1.5,0,0,0,0.5,0.166666666666667
"Sggoy4MAAAAJ&hl",3,1,0,0,0.666666666666667,0.333333333333333,0
"HP3j4g0AAAAJ&hl",15,2,0.4,0,0,0.2,0
"Zaf24BcAAAAJ&hl",3,1,0,0,0,1,0
"eZpJ7iIAAAAJ&hl",3,1,0,0,0,1,0.333333333333333
"pXKZjc8AAAAJ&hl",6,1.5,0,0,0.5,0.5,0
"0MeZCF4AAAAJ&hl",6,1,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333
"-WJKy_EAAAAJ&hl",5,1,0,0,0.6,0.2,0
"G-D3i2YAAAAJ&hl",10,1,0.4,0,0.2,0.4,0
"Bn_-2jAAAAAJ&hl",14,2,0,0.142857142857143,0.285714285714286,0.428571428571429,0.142857142857143
"A6wHdZIAAAAJ&hl",6,1.5,0,0,0.666666666666667,0.166666666666667,0
"SaDWLmsAAAAJ&hl",3,1,0.666666666666667,0,0,0,0
"XMO8qPgAAAAJ&hl",7,1.66666666666667,0.142857142857143,0,0.714285714285714,0.142857142857143,0
"hr0BgJAAAAAJ&hl",4,1,0,0.25,0,0.25,0.25
"kbXocnEAAAAJ&hl",7,0.666666666666667,0,0,0.142857142857143,0.142857142857143,0
"_SR8LLgAAAAJ&hl",15,2,0.133333333333333,0,0.2,0.2,0
"DXl4LlYAAAAJ&hl",10,2.66666666666667,0.2,0,0.6,0.5,0
"d-x-9DgAAAAJ&hl",7,4,0,0,0.142857142857143,0.142857142857143,0
"VCwmhL8AAAAJ&hl",6,1,0,0,0.166666666666667,0.166666666666667,0
"2mDVDDcAAAAJ&hl",7,0.833333333333333,0,0,0.571428571428571,0.285714285714286,0.142857142857143
"yNp2ifMAAAAJ&hl",3,1,0,0.666666666666667,0,0.666666666666667,0
"7KgjmCsAAAAJ&hl",3,1,0,0,0,0.666666666666667,0
"vzIK43AAAAAJ&hl",6,1,0,0,0.333333333333333,0,0
"RPZpNp4AAAAJ&hl",6,1.5,0.166666666666667,0,0.666666666666667,0.666666666666667,0
"TgIf1A8AAAAJ&hl",10,4,0,0.2,0.2,0.3,0
"gk5UxY4AAAAJ&hl",3,1,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
"TJPrAWMAAAAJ&hl",7,3,0,0.142857142857143,0.428571428571429,0.142857142857143,0.142857142857143
"MqX3SlYAAAAJ&hl",6,1,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
"oQmsACQAAAAJ&hl",6,2,0.166666666666667,0,0.166666666666667,0.333333333333333,0.166666666666667
"MegevOcAAAAJ&hl",4,2,0,0,1,0,0
"qNYm06IAAAAJ&hl",12,1.6,0.0833333333333333,0,0.833333333333333,0.166666666666667,0
"ya73qygAAAAJ&hl",4,0.666666666666667,0,0,0.75,0.25,0
"OHikpZ8AAAAJ&hl",5,1,0.2,0,0.8,0.6,0
"OwbByzcAAAAJ&hl",6,2,0,0,0.833333333333333,0.833333333333333,0
"PiqFo6sAAAAJ&hl",9,2,0,0,0.777777777777778,0.666666666666667,0
"lDoebQIAAAAJ&hl",9,1.16666666666667,0,0,0.888888888888889,0.222222222222222,0
"3EgACjcAAAAJ&hl",4,2,0.25,0,0.75,0,0
"kcps73MAAAAJ&hl",4,2,0,0,1,0,0
"JSPnu1EAAAAJ&hl",6,1.5,0.166666666666667,0,0.666666666666667,0.166666666666667,0
"SMRZVDAAAAAJ&hl",4,1,0,0,0.5,0.5,0
"F_s-m3gAAAAJ&hl",6,0.666666666666667,0.166666666666667,0,0.833333333333333,0,0
"27DTMf0AAAAJ&hl",3,1,0.333333333333333,0,0.666666666666667,0,0
"O0U18xkAAAAJ&hl",3,1,0,0,1,0,0
"_Abmmy8AAAAJ&hl",9,0.833333333333333,0,0,1,0,0
"w0UwploAAAAJ&hl",18,2.5,0,0,0.944444444444444,0,0
"bqOn0-sAAAAJ&hl",4,1,0.5,0,0.5,0,0
"iVX1LDoAAAAJ&hl",3,1,0,0,0.666666666666667,0.333333333333333,0
"-1qXFA4AAAAJ&hl",5,1,0,0,0.6,0.4,0
"dPbiSoAAAAAJ&hl",7,1.5,0,0,0.142857142857143,0.285714285714286,0
"YbstjDEAAAAJ&hl",5,0.4,0,0.2,0.6,0.4,0
"okB9bzwAAAAJ&hl",5,1,0,0,0.2,0.6,0
"aHIFz5YAAAAJ&hl",6,4,0,0,0.833333333333333,0.833333333333333,0
"VR2_u2QAAAAJ&hl",5,1,0.2,0,0.4,0.8,0
"9qe_y24AAAAJ&hl",8,1,0,0,0.625,0.125,0
"uHAVamYAAAAJ&hl",3,1,0,0,0,1,0
"cB2HjWEAAAAJ&hl",3,1,0,0,1,0,0
"c3H80PwAAAAJ&hl",8,2,0.875,0,0.125,0,0
"GpQLMEoAAAAJ&hl",7,1,0.142857142857143,0,0.857142857142857,0,0
"1dGlwG0AAAAJ&hl",5,2,0,0,0.2,0.4,0
"YsrgDa4AAAAJ&hl",6,0.75,0.166666666666667,0,0.833333333333333,0,0
"8t3ELg0AAAAJ&hl",18,3,0.333333333333333,0.333333333333333,0.166666666666667,0.5,0.166666666666667
"tn7x1ZAAAAAJ&hl",4,1,0,1,0,1,1
"xXPltB4AAAAJ&hl",6,0.6,0,0.166666666666667,0.833333333333333,0.166666666666667,0.166666666666667
"McjrWr0AAAAJ&hl",4,1,0.5,0.25,0,0.5,0.25
"-ABLgdkAAAAJ&hl",6,1.5,0.333333333333333,0.166666666666667,0.333333333333333,0.5,0.166666666666667
"_QQj8SAAAAAJ&hl",5,1,0.4,0.2,0,0.2,0.2
"N7OXc0cAAAAJ&hl",3,1,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333
"FoaEFRMAAAAJ&hl",3,1,0,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667
"aojR6TQAAAAJ&hl",4,1,0,0.25,0.25,0.75,0.25
"OV6qVmsAAAAJ&hl",3,1,0,0,0,0.333333333333333,0.333333333333333
"nk4SulMAAAAJ&hl",5,1,0,0,0.8,0.2,0.2
"BF2WtIYAAAAJ&hl",5,1,0.4,0,0,0.6,0.4
"ACQ-SZkAAAAJ&hl",10,1.6,0.5,0,0.5,0,0
"Gt6HSNgAAAAJ&hl",8,1,0.125,0,0.5,0.25,0.125
"QR8e3v8AAAAJ&hl",3,1,0,0,1,0,0
"SFXNn3IAAAAJ&hl",6,2,0.333333333333333,0,0.5,0.333333333333333,0
"zJmtjBYAAAAJ&hl",4,1,0,0,0.75,0,0
"JzCx8yUAAAAJ&hl",5,1,0.2,0,0.8,0,0
"5EgKydYAAAAJ&hl",7,1.33333333333333,0,0,1,0,0
"NMM209sAAAAJ&hl",8,2,0.25,0,0.5,0.25,0
"i8sILaoAAAAJ&hl",4,2,0.25,0,0.5,0.25,0
"gscyOe4AAAAJ&hl",7,1,0.142857142857143,0,0.428571428571429,0,0
"kerPcLAAAAAJ&hl",5,2,0,0,1,0,0
"ZMRM8QcAAAAJ&hl",3,1,0.333333333333333,0,0.666666666666667,0,0
"YMeMIW0AAAAJ&hl",4,0.5,0,0,0.5,0.5,0
"uFnj3lcAAAAJ&hl",4,1,0.5,0,0.5,0.25,0
"qng4bi0AAAAJ&hl",3,1,0,0,0.666666666666667,0,0
"Q8tdHQoAAAAJ&hl",21,3.2,0.428571428571429,0,0.571428571428571,0,0
"Zgg2IQcAAAAJ&hl",4,2,0.25,0,0.25,0.25,0.25
"2Leri1MAAAAJ&hl",9,1.5,0,0,0.111111111111111,0,0
"18VGMOwAAAAJ&hl",4,1,0,0,0,0,0
"HzknlxEAAAAJ&hl",16,4,0,0.125,0.625,0.25,0
"OrIz7_UAAAAJ&hl",3,1,0.333333333333333,0,0.333333333333333,0.333333333333333,0
"xZT88ewAAAAJ&hl",3,1,0,0,0.666666666666667,0.666666666666667,0
"bFBO7O4AAAAJ&hl",13,1.83333333333333,0.461538461538462,0,0.538461538461538,0,0
"jfmInOkAAAAJ&hl",3,1,0,0.666666666666667,0.333333333333333,0,0
"pLDJhtcAAAAJ&hl",7,1.33333333333333,0.714285714285714,0,0.142857142857143,0,0
"vjGcVAUAAAAJ&hl",13,2,0.384615384615385,0,0.230769230769231,0.307692307692308,0
"uHpXWk4AAAAJ&hl",5,1,0.2,0,0.8,0,0
"2a2pzK0AAAAJ&hl",4,1,0.5,0,0.5,0.5,0
"egJXxxQAAAAJ&hl",7,1.33333333333333,0.571428571428571,0,0.142857142857143,0.142857142857143,0
"UQUA6M8AAAAJ&hl",8,1,0.25,0,0.625,0.125,0
"wo6pbNcAAAAJ&hl",4,2,0.25,0.25,0.25,0.25,0
"d-LGlcUAAAAJ&hl",10,1.33333333333333,0.2,0.1,0.7,0.4,0
"jRcLxXYAAAAJ&hl",4,1,0.25,0.5,0,0.75,0
"corv8MoAAAAJ&hl",5,0.5,0,0,1,0,0
"TpybtzEAAAAJ&hl",7,1,0,0,1,0,0
"5MrhAO4AAAAJ&hl",10,1.75,0,0.5,0.3,0.6,0
"m93dN6YAAAAJ&hl",5,3,0.2,0,0.6,0.2,0.2
"CceadYwAAAAJ&hl",8,1.5,0,0,0.625,0.25,0.25
"9d5-n4cAAAAJ&hl",7,4,0.428571428571429,0,0.428571428571429,0.142857142857143,0.142857142857143
"LNEeOqoAAAAJ&hl",11,1.14285714285714,0,0.0909090909090909,0.636363636363636,0.272727272727273,0.181818181818182
"4dTtOTkAAAAJ&hl",4,2,0,0,0.25,0.5,0.5
"zeyHNu8AAAAJ&hl",7,1,0,0,0.714285714285714,0.571428571428571,0.285714285714286
"5fMCYtEAAAAJ&hl",3,1,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333
"1A03vVMAAAAJ&hl",5,0.666666666666667,0,0,0.4,0.4,0.2
"rTK0oBgAAAAJ&hl",8,2,0,0,0.625,0.25,0.25
"qwAFHS0AAAAJ&hl",4,1,0,0,0.25,0.5,0.25
"EjGQyIIAAAAJ&hl",6,0.75,0,0,0.5,0.166666666666667,0
"DGxs03gAAAAJ&hl",4,2,0,0,1,0.25,0
"oh7EtA4AAAAJ&hl",4,1,0,0,1,0.75,0
"GbouzcYAAAAJ&hl",3,1,0.666666666666667,0,0.333333333333333,0.333333333333333,0
"uFymnT8AAAAJ&hl",4,1,0,0.25,0.75,0.25,0
"BOq83poAAAAJ&hl",5,1,0.8,0,0,0,0
"U7CfCKkAAAAJ&hl",3,1,0,0,0.333333333333333,0,0
"dYGrC5AAAAAJ&hl",8,2,0,0,0.75,0,0
"V_yzli0AAAAJ&hl",4,2,0.5,0,0.5,0,0
